,chin_x0,chin_y0,chin_x1,chin_y1,chin_x2,chin_y2,chin_x3,chin_y3,chin_x4,chin_y4,chin_x5,chin_y5,chin_x6,chin_y6,chin_x7,chin_y7,chin_x8,chin_y8,chin_x9,chin_y9,chin_x10,chin_y10,chin_x11,chin_y11,chin_x12,chin_y12,chin_x13,chin_y13,chin_x14,chin_y14,chin_x15,chin_y15,chin_x16,chin_y16,right_eyebrow_x0,right_eyebrow_y0,right_eyebrow_x1,right_eyebrow_y1,right_eyebrow_x2,right_eyebrow_y2,right_eyebrow_x3,right_eyebrow_y3,right_eyebrow_x4,right_eyebrow_y4,left_eyebrow_x0,left_eyebrow_y0,left_eyebrow_x1,left_eyebrow_y1,left_eyebrow_x2,left_eyebrow_y2,left_eyebrow_x3,left_eyebrow_y3,left_eyebrow_x4,left_eyebrow_y4,nose_x0,nose_y0,nose_x1,nose_y1,nose_x2,nose_y2,nose_x3,nose_y3,nose_x4,nose_y4,nose_x5,nose_y5,nose_x6,nose_y6,nose_x7,nose_y7,nose_x8,nose_y8,right_eye_x0,right_eye_y0,right_eye_x1,right_eye_y1,right_eye_x2,right_eye_y2,right_eye_x3,right_eye_y3,right_eye_x4,right_eye_y4,right_eye_x5,right_eye_y5,left_eye_x0,left_eye_y0,left_eye_x1,left_eye_y1,left_eye_x2,left_eye_y2,left_eye_x3,left_eye_y3,left_eye_x4,left_eye_y4,left_eye_x5,left_eye_y5,mouth_x0,mouth_y0,mouth_x1,mouth_y1,mouth_x2,mouth_y2,mouth_x3,mouth_y3,mouth_x4,mouth_y4,mouth_x5,mouth_y5,mouth_x6,mouth_y6,mouth_x7,mouth_y7,mouth_x8,mouth_y8,mouth_x9,mouth_y9,mouth_x10,mouth_y10,mouth_x11,mouth_y11,mouth_x12,mouth_y12,mouth_x13,mouth_y13,mouth_x14,mouth_y14,mouth_x15,mouth_y15,mouth_x16,mouth_y16,mouth_x17,mouth_y17,mouth_x18,mouth_y18,mouth_x19,mouth_y19,target
118.jpg,0.470588235,0.715686275,0.480392157,0.862745098,0.5,1.009803922,0.529411765,1.137254902,0.588235294,1.264705882,0.676470588,1.362745098,0.794117647,1.441176471,0.921568627,1.5,1.049019608,1.5,1.176470588,1.470588235,1.274509804,1.392156863,1.352941176,1.294117647,1.401960784,1.18627451,1.441176471,1.058823529,1.450980392,0.921568627,1.470588235,0.794117647,1.460784314,0.656862745,0.549019608,0.656862745,0.617647059,0.578431373,0.715686275,0.568627451,0.823529412,0.588235294,0.911764706,0.637254902,1.049019608,0.62745098,1.137254902,0.578431373,1.245098039,0.539215686,1.352941176,0.549019608,1.421568627,0.617647059,0.990196078,0.715686275,0.990196078,0.833333333,1,0.941176471,1.009803922,1.049019608,0.882352941,1.078431373,0.941176471,1.107843137,1.009803922,1.117647059,1.078431373,1.098039216,1.12745098,1.068627451,0.656862745,0.735294118,0.715686275,0.705882353,0.784313725,0.705882353,0.843137255,0.745098039,0.784313725,0.764705882,0.705882353,0.764705882,1.117647059,0.735294118,1.176470588,0.68627451,1.245098039,0.676470588,1.303921569,0.696078431,1.254901961,0.735294118,1.18627451,0.745098039,0.81372549,1.245098039,0.882352941,1.215686275,0.960784314,1.205882353,1.009803922,1.215686275,1.058823529,1.196078431,1.12745098,1.196078431,1.196078431,1.215686275,1.137254902,1.274509804,1.068627451,1.294117647,1.019607843,1.303921569,0.960784314,1.303921569,0.882352941,1.294117647,0.843137255,1.245098039,0.960784314,1.245098039,1.009803922,1.245098039,1.058823529,1.235294118,1.166666667,1.215686275,1.068627451,1.235294118,1.009803922,1.235294118,0.960784314,1.235294118,12
119.jpg,0.495145631,0.67961165,0.485436893,0.825242718,0.495145631,0.970873786,0.514563107,1.106796117,0.553398058,1.242718447,0.621359223,1.359223301,0.718446602,1.446601942,0.844660194,1.504854369,0.970873786,1.524271845,1.106796117,1.514563107,1.223300971,1.45631068,1.310679612,1.368932039,1.368932039,1.262135922,1.40776699,1.13592233,1.446601942,1,1.475728155,0.86407767,1.485436893,0.718446602,0.59223301,0.611650485,0.669902913,0.553398058,0.776699029,0.54368932,0.873786408,0.582524272,0.961165049,0.631067961,1.087378641,0.631067961,1.174757282,0.59223301,1.27184466,0.563106796,1.378640777,0.582524272,1.436893204,0.650485437,1.019417476,0.708737864,1.009708738,0.825242718,1.009708738,0.932038835,1.009708738,1.048543689,0.883495146,1.077669903,0.932038835,1.097087379,1,1.116504854,1.058252427,1.106796117,1.116504854,1.087378641,0.689320388,0.699029126,0.747572816,0.67961165,0.815533981,0.689320388,0.873786408,0.72815534,0.805825243,0.737864078,0.737864078,0.737864078,1.13592233,0.737864078,1.203883495,0.699029126,1.27184466,0.708737864,1.330097087,0.72815534,1.281553398,0.766990291,1.203883495,0.757281553,0.786407767,1.233009709,0.86407767,1.213592233,0.932038835,1.194174757,0.980582524,1.213592233,1.029126214,1.203883495,1.097087379,1.223300971,1.155339806,1.262135922,1.087378641,1.310679612,1.029126214,1.310679612,0.980582524,1.310679612,0.922330097,1.300970874,0.854368932,1.291262136,0.825242718,1.233009709,0.932038835,1.233009709,0.980582524,1.242718447,1.029126214,1.242718447,1.126213592,1.262135922,1.029126214,1.252427184,0.980582524,1.252427184,0.922330097,1.242718447,12
120.jpg,0.518518519,0.907407407,0.527777778,1.037037037,0.546296296,1.157407407,0.583333333,1.277777778,0.62962963,1.388888889,0.694444444,1.490740741,0.796296296,1.564814815,0.916666667,1.601851852,1.046296296,1.62037037,1.175925926,1.592592593,1.296296296,1.537037037,1.388888889,1.453703704,1.453703704,1.351851852,1.490740741,1.231481481,1.509259259,1.111111111,1.518518519,1,1.509259259,0.87962963,0.601851852,0.759259259,0.657407407,0.694444444,0.731481481,0.666666667,0.814814815,0.675925926,0.907407407,0.703703704,1.092592593,0.731481481,1.166666667,0.703703704,1.25,0.685185185,1.333333333,0.685185185,1.398148148,0.731481481,0.990740741,0.814814815,1,0.87037037,1,0.916666667,1,0.972222222,0.925925926,1.101851852,0.972222222,1.101851852,1.009259259,1.092592593,1.055555556,1.092592593,1.101851852,1.074074074,0.694444444,0.888888889,0.740740741,0.851851852,0.805555556,0.842592593,0.87962963,0.87037037,0.814814815,0.898148148,0.75,0.907407407,1.12962963,0.861111111,1.185185185,0.814814815,1.25,0.814814815,1.305555556,0.842592593,1.25,0.87037037,1.185185185,0.87037037,0.851851852,1.314814815,0.925925926,1.268518519,0.981481481,1.240740741,1.027777778,1.240740741,1.055555556,1.231481481,1.12037037,1.25,1.203703704,1.287037037,1.12962963,1.314814815,1.074074074,1.324074074,1.037037037,1.333333333,1,1.333333333,0.935185185,1.333333333,0.87962963,1.314814815,0.990740741,1.296296296,1.027777778,1.287037037,1.064814815,1.287037037,1.175925926,1.287037037,1.064814815,1.277777778,1.037037037,1.287037037,0.990740741,1.287037037,13
121.jpg,0.504587156,0.908256881,0.513761468,1.036697248,0.541284404,1.155963303,0.568807339,1.266055046,0.623853211,1.376146789,0.688073394,1.47706422,0.788990826,1.550458716,0.908256881,1.596330275,1.036697248,1.605504587,1.165137615,1.577981651,1.28440367,1.52293578,1.376146789,1.440366972,1.440366972,1.330275229,1.47706422,1.220183486,1.495412844,1.100917431,1.504587156,0.981651376,1.495412844,0.862385321,0.577981651,0.76146789,0.642201835,0.706422018,0.724770642,0.669724771,0.816513761,0.678899083,0.899082569,0.697247706,1.073394495,0.724770642,1.155963303,0.697247706,1.23853211,0.678899083,1.321100917,0.697247706,1.394495413,0.733944954,0.990825688,0.816513761,0.990825688,0.862385321,1,0.917431193,1,0.972477064,0.917431193,1.091743119,0.963302752,1.091743119,1.009174312,1.091743119,1.055045872,1.091743119,1.091743119,1.073394495,0.688073394,0.880733945,0.733944954,0.844036697,0.798165138,0.834862385,0.871559633,0.871559633,0.80733945,0.889908257,0.733944954,0.899082569,1.110091743,0.853211009,1.174311927,0.80733945,1.23853211,0.80733945,1.293577982,0.844036697,1.247706422,0.871559633,1.174311927,0.871559633,0.853211009,1.302752294,0.926605505,1.256880734,0.990825688,1.229357798,1.027522936,1.229357798,1.055045872,1.220183486,1.119266055,1.23853211,1.201834862,1.275229358,1.128440367,1.311926606,1.064220183,1.330275229,1.036697248,1.330275229,0.990825688,1.330275229,0.935779817,1.330275229,0.889908257,1.293577982,0.990825688,1.28440367,1.027522936,1.28440367,1.055045872,1.275229358,1.165137615,1.275229358,1.055045872,1.275229358,1.027522936,1.275229358,0.990825688,1.275229358,13
122.jpg,0.514018692,0.925233645,0.523364486,1.046728972,0.542056075,1.177570093,0.579439252,1.289719626,0.626168224,1.401869159,0.682242991,1.514018692,0.785046729,1.588785047,0.897196262,1.644859813,1.028037383,1.654205607,1.168224299,1.626168224,1.289719626,1.570093458,1.38317757,1.495327103,1.448598131,1.392523364,1.485981308,1.271028037,1.504672897,1.14953271,1.514018692,1.028037383,1.514018692,0.906542056,0.598130841,0.747663551,0.654205607,0.700934579,0.738317757,0.672897196,0.822429907,0.682242991,0.906542056,0.710280374,1.102803738,0.747663551,1.168224299,0.719626168,1.252336449,0.700934579,1.327102804,0.700934579,1.401869159,0.738317757,1,0.822429907,1,0.869158879,1,0.91588785,1.009345794,0.962616822,0.925233645,1.102803738,0.971962617,1.102803738,1.009345794,1.093457944,1.056074766,1.093457944,1.102803738,1.08411215,0.691588785,0.897196262,0.738317757,0.859813084,0.803738318,0.85046729,0.878504673,0.887850467,0.803738318,0.906542056,0.738317757,0.91588785,1.121495327,0.869158879,1.177570093,0.831775701,1.252336449,0.831775701,1.308411215,0.859813084,1.252336449,0.887850467,1.186915888,0.887850467,0.859813084,1.336448598,0.91588785,1.252336449,0.981308411,1.205607477,1.018691589,1.205607477,1.056074766,1.196261682,1.121495327,1.23364486,1.186915888,1.317757009,1.130841121,1.373831776,1.074766355,1.401869159,1.028037383,1.411214953,0.990654206,1.411214953,0.925233645,1.392523364,0.897196262,1.336448598,0.981308411,1.280373832,1.018691589,1.271028037,1.056074766,1.271028037,1.14953271,1.308411215,1.065420561,1.308411215,1.028037383,1.317757009,0.990654206,1.317757009,13
123.jpg,0.522522523,0.927927928,0.522522523,1.045045045,0.54954955,1.171171171,0.576576577,1.288288288,0.621621622,1.396396396,0.684684685,1.495495495,0.783783784,1.576576577,0.891891892,1.630630631,1.027027027,1.648648649,1.153153153,1.612612613,1.27027027,1.54954955,1.36036036,1.468468468,1.423423423,1.36036036,1.459459459,1.243243243,1.477477477,1.126126126,1.486486486,1.009009009,1.477477477,0.891891892,0.585585586,0.801801802,0.63963964,0.738738739,0.720720721,0.702702703,0.810810811,0.702702703,0.900900901,0.72972973,1.072072072,0.747747748,1.153153153,0.72972973,1.234234234,0.711711712,1.315315315,0.720720721,1.378378378,0.765765766,0.990990991,0.828828829,0.990990991,0.873873874,1,0.927927928,1,0.972972973,0.918918919,1.099099099,0.963963964,1.099099099,1,1.099099099,1.045045045,1.09009009,1.09009009,1.081081081,0.693693694,0.900900901,0.738738739,0.864864865,0.810810811,0.855855856,0.873873874,0.882882883,0.810810811,0.90990991,0.747747748,0.918918919,1.108108108,0.873873874,1.171171171,0.837837838,1.234234234,0.837837838,1.288288288,0.864864865,1.234234234,0.891891892,1.171171171,0.891891892,0.855855856,1.333333333,0.90990991,1.252252252,0.972972973,1.207207207,1.018018018,1.216216216,1.054054054,1.207207207,1.117117117,1.243243243,1.18018018,1.315315315,1.126126126,1.369369369,1.063063063,1.396396396,1.027027027,1.405405405,0.981981982,1.405405405,0.918918919,1.378378378,0.891891892,1.324324324,0.981981982,1.27027027,1.018018018,1.27027027,1.054054054,1.27027027,1.144144144,1.306306306,1.054054054,1.315315315,1.018018018,1.324324324,0.981981982,1.324324324,13
124.jpg,0.54954955,0.918918919,0.54954955,1.036036036,0.576576577,1.153153153,0.603603604,1.27027027,0.648648649,1.378378378,0.702702703,1.477477477,0.792792793,1.54954955,0.90990991,1.603603604,1.045045045,1.612612613,1.18018018,1.585585586,1.297297297,1.531531532,1.396396396,1.459459459,1.459459459,1.36036036,1.495495495,1.243243243,1.513513514,1.126126126,1.531531532,1,1.522522523,0.882882883,0.621621622,0.747747748,0.675675676,0.684684685,0.756756757,0.666666667,0.837837838,0.675675676,0.90990991,0.711711712,1.081081081,0.72972973,1.162162162,0.702702703,1.252252252,0.684684685,1.333333333,0.693693694,1.405405405,0.747747748,1,0.81981982,1,0.873873874,1,0.918918919,1,0.963963964,0.927927928,1.099099099,0.972972973,1.09009009,1.018018018,1.09009009,1.054054054,1.09009009,1.099099099,1.081081081,0.702702703,0.882882883,0.747747748,0.846846847,0.810810811,0.846846847,0.882882883,0.882882883,0.81981982,0.900900901,0.756756757,0.900900901,1.144144144,0.864864865,1.198198198,0.828828829,1.261261261,0.828828829,1.324324324,0.855855856,1.27027027,0.882882883,1.198198198,0.882882883,0.873873874,1.324324324,0.936936937,1.243243243,0.990990991,1.189189189,1.027027027,1.198198198,1.063063063,1.189189189,1.135135135,1.225225225,1.207207207,1.297297297,1.135135135,1.342342342,1.081081081,1.369369369,1.036036036,1.369369369,0.990990991,1.369369369,0.936936937,1.36036036,0.90990991,1.315315315,0.990990991,1.261261261,1.027027027,1.261261261,1.063063063,1.261261261,1.162162162,1.297297297,1.072072072,1.288288288,1.036036036,1.297297297,0.990990991,1.297297297,13
125.jpg,0.53271028,0.925233645,0.542056075,1.037383178,0.560747664,1.158878505,0.579439252,1.261682243,0.61682243,1.373831776,0.682242991,1.46728972,0.775700935,1.542056075,0.897196262,1.598130841,1.028037383,1.61682243,1.177570093,1.588785047,1.299065421,1.542056075,1.401869159,1.46728972,1.46728972,1.364485981,1.504672897,1.252336449,1.523364486,1.130841121,1.53271028,1.009345794,1.523364486,0.897196262,0.607476636,0.747663551,0.663551402,0.682242991,0.747663551,0.663551402,0.831775701,0.672897196,0.906542056,0.710280374,1.074766355,0.728971963,1.168224299,0.700934579,1.252336449,0.682242991,1.345794393,0.700934579,1.420560748,0.757009346,1,0.822429907,1,0.869158879,1,0.91588785,1,0.962616822,0.925233645,1.093457944,0.971962617,1.093457944,1.009345794,1.093457944,1.056074766,1.093457944,1.102803738,1.08411215,0.700934579,0.878504673,0.747663551,0.841121495,0.813084112,0.841121495,0.878504673,0.878504673,0.813084112,0.897196262,0.747663551,0.906542056,1.140186916,0.869158879,1.196261682,0.831775701,1.261682243,0.831775701,1.327102804,0.859813084,1.271028037,0.887850467,1.196261682,0.887850467,0.859813084,1.327102804,0.925233645,1.252336449,0.990654206,1.196261682,1.028037383,1.205607477,1.065420561,1.196261682,1.121495327,1.23364486,1.205607477,1.299065421,1.130841121,1.336448598,1.074766355,1.355140187,1.028037383,1.364485981,0.990654206,1.364485981,0.934579439,1.355140187,0.897196262,1.317757009,0.990654206,1.271028037,1.028037383,1.261682243,1.065420561,1.261682243,1.168224299,1.299065421,1.065420561,1.280373832,1.028037383,1.289719626,0.990654206,1.289719626,13
126.jpg,0.527777778,0.907407407,0.537037037,1.027777778,0.564814815,1.148148148,0.592592593,1.259259259,0.62962963,1.37037037,0.694444444,1.472222222,0.777777778,1.555555556,0.888888889,1.62037037,1.018518519,1.638888889,1.148148148,1.611111111,1.268518519,1.546296296,1.37037037,1.472222222,1.435185185,1.361111111,1.481481481,1.25,1.5,1.12037037,1.518518519,1,1.518518519,0.87037037,0.583333333,0.805555556,0.638888889,0.722222222,0.722222222,0.685185185,0.814814815,0.685185185,0.907407407,0.703703704,1.074074074,0.712962963,1.166666667,0.694444444,1.268518519,0.685185185,1.361111111,0.703703704,1.425925926,0.768518519,1,0.814814815,1,0.87037037,1,0.916666667,1,0.981481481,0.916666667,1.092592593,0.962962963,1.092592593,1.009259259,1.092592593,1.055555556,1.092592593,1.101851852,1.083333333,0.694444444,0.87962963,0.740740741,0.842592593,0.805555556,0.833333333,0.87037037,0.87037037,0.814814815,0.888888889,0.75,0.898148148,1.138888889,0.851851852,1.194444444,0.814814815,1.259259259,0.814814815,1.314814815,0.842592593,1.259259259,0.87037037,1.194444444,0.861111111,0.842592593,1.324074074,0.916666667,1.259259259,0.972222222,1.212962963,1.018518519,1.222222222,1.055555556,1.212962963,1.111111111,1.240740741,1.185185185,1.296296296,1.12037037,1.342592593,1.064814815,1.37037037,1.018518519,1.37037037,0.972222222,1.37037037,0.916666667,1.361111111,0.87962963,1.314814815,0.981481481,1.277777778,1.018518519,1.268518519,1.055555556,1.268518519,1.148148148,1.296296296,1.055555556,1.296296296,1.018518519,1.305555556,0.981481481,1.305555556,13
127.jpg,0.53271028,0.91588785,0.542056075,1.037383178,0.560747664,1.14953271,0.588785047,1.271028037,0.635514019,1.373831776,0.691588785,1.46728972,0.794392523,1.542056075,0.906542056,1.588785047,1.037383178,1.607476636,1.177570093,1.579439252,1.299065421,1.53271028,1.401869159,1.457943925,1.46728972,1.355140187,1.504672897,1.23364486,1.523364486,1.121495327,1.53271028,1,1.523364486,0.878504673,0.626168224,0.785046729,0.672897196,0.719626168,0.757009346,0.682242991,0.85046729,0.682242991,0.925233645,0.719626168,1.08411215,0.728971963,1.168224299,0.691588785,1.261682243,0.682242991,1.355140187,0.700934579,1.429906542,0.76635514,1.009345794,0.822429907,1,0.869158879,1,0.925233645,1,0.981308411,0.925233645,1.093457944,0.971962617,1.093457944,1.009345794,1.093457944,1.056074766,1.093457944,1.102803738,1.08411215,0.728971963,0.887850467,0.775700935,0.841121495,0.831775701,0.831775701,0.897196262,0.869158879,0.841121495,0.887850467,0.775700935,0.897196262,1.14953271,0.859813084,1.196261682,0.813084112,1.261682243,0.813084112,1.317757009,0.85046729,1.261682243,0.869158879,1.196261682,0.869158879,0.869158879,1.317757009,0.934579439,1.252336449,0.990654206,1.205607477,1.028037383,1.214953271,1.065420561,1.196261682,1.130841121,1.23364486,1.205607477,1.299065421,1.140186916,1.327102804,1.074766355,1.336448598,1.037383178,1.345794393,0.990654206,1.345794393,0.943925234,1.345794393,0.897196262,1.308411215,0.990654206,1.261682243,1.028037383,1.261682243,1.065420561,1.261682243,1.168224299,1.289719626,1.065420561,1.271028037,1.028037383,1.280373832,0.990654206,1.280373832,13
128.jpg,0.537037037,0.907407407,0.546296296,1.037037037,0.564814815,1.157407407,0.592592593,1.277777778,0.638888889,1.398148148,0.703703704,1.5,0.796296296,1.574074074,0.898148148,1.62962963,1.027777778,1.648148148,1.166666667,1.62962963,1.287037037,1.564814815,1.388888889,1.490740741,1.444444444,1.37962963,1.490740741,1.268518519,1.518518519,1.138888889,1.527777778,1.009259259,1.527777778,0.888888889,0.62037037,0.75,0.666666667,0.694444444,0.75,0.666666667,0.833333333,0.685185185,0.916666667,0.712962963,1.083333333,0.731481481,1.166666667,0.694444444,1.259259259,0.685185185,1.342592593,0.703703704,1.416666667,0.759259259,1,0.824074074,1,0.87037037,1,0.916666667,1,0.972222222,0.925925926,1.092592593,0.962962963,1.092592593,1.009259259,1.092592593,1.055555556,1.092592593,1.101851852,1.083333333,0.703703704,0.87037037,0.75,0.833333333,0.814814815,0.833333333,0.87962963,0.87037037,0.814814815,0.888888889,0.75,0.888888889,1.138888889,0.861111111,1.194444444,0.824074074,1.259259259,0.824074074,1.324074074,0.861111111,1.268518519,0.87962963,1.194444444,0.87962963,0.861111111,1.333333333,0.916666667,1.25,0.981481481,1.203703704,1.018518519,1.212962963,1.055555556,1.194444444,1.12962963,1.240740741,1.194444444,1.314814815,1.12962963,1.361111111,1.064814815,1.388888889,1.027777778,1.388888889,0.981481481,1.388888889,0.925925926,1.37962963,0.898148148,1.324074074,0.981481481,1.268518519,1.018518519,1.268518519,1.055555556,1.268518519,1.157407407,1.305555556,1.055555556,1.305555556,1.018518519,1.305555556,0.981481481,1.314814815,13
129.jpg,0.541284404,0.899082569,0.550458716,1.027522936,0.568807339,1.137614679,0.596330275,1.256880734,0.642201835,1.366972477,0.706422018,1.467889908,0.798165138,1.541284404,0.899082569,1.587155963,1.027522936,1.605504587,1.165137615,1.587155963,1.28440367,1.532110092,1.385321101,1.458715596,1.449541284,1.348623853,1.486238532,1.23853211,1.504587156,1.119266055,1.52293578,0.990825688,1.513761468,0.862385321,0.605504587,0.770642202,0.651376147,0.697247706,0.733944954,0.669724771,0.834862385,0.678899083,0.917431193,0.706422018,1.082568807,0.724770642,1.165137615,0.697247706,1.266055046,0.678899083,1.357798165,0.706422018,1.422018349,0.76146789,1,0.816513761,1,0.871559633,1,0.917431193,1,0.981651376,0.926605505,1.100917431,0.963302752,1.100917431,1.009174312,1.100917431,1.055045872,1.091743119,1.110091743,1.082568807,0.697247706,0.871559633,0.752293578,0.834862385,0.816513761,0.825688073,0.889908257,0.862385321,0.825688073,0.889908257,0.752293578,0.899082569,1.137614679,0.853211009,1.19266055,0.816513761,1.266055046,0.816513761,1.321100917,0.853211009,1.266055046,0.871559633,1.201834862,0.871559633,0.853211009,1.302752294,0.917431193,1.256880734,0.981651376,1.220183486,1.018348624,1.229357798,1.055045872,1.220183486,1.119266055,1.247706422,1.201834862,1.28440367,1.128440367,1.311926606,1.064220183,1.330275229,1.027522936,1.330275229,0.990825688,1.330275229,0.926605505,1.330275229,0.880733945,1.302752294,0.981651376,1.28440367,1.027522936,1.28440367,1.055045872,1.275229358,1.174311927,1.275229358,1.064220183,1.275229358,1.027522936,1.275229358,0.990825688,1.275229358,13
130.jpg,0.613095238,0.922619048,0.619047619,1.011904762,0.630952381,1.107142857,0.648809524,1.196428571,0.672619048,1.285714286,0.726190476,1.363095238,0.797619048,1.422619048,0.886904762,1.476190476,0.988095238,1.488095238,1.083333333,1.470238095,1.172619048,1.43452381,1.244047619,1.369047619,1.297619048,1.297619048,1.327380952,1.214285714,1.339285714,1.130952381,1.351190476,1.047619048,1.351190476,0.958333333,0.708333333,0.803571429,0.767857143,0.767857143,0.833333333,0.755952381,0.898809524,0.761904762,0.952380952,0.791666667,1.083333333,0.785714286,1.142857143,0.767857143,1.214285714,0.761904762,1.273809524,0.779761905,1.31547619,0.827380952,1.005952381,0.851190476,1.005952381,0.898809524,1,0.93452381,1.005952381,0.982142857,0.946428571,1.06547619,0.976190476,1.071428571,1.005952381,1.071428571,1.035714286,1.071428571,1.06547619,1.06547619,0.761904762,0.880952381,0.803571429,0.845238095,0.863095238,0.839285714,0.910714286,0.880952381,0.857142857,0.892857143,0.803571429,0.898809524,1.113095238,0.880952381,1.154761905,0.845238095,1.214285714,0.845238095,1.25,0.886904762,1.214285714,0.904761905,1.160714286,0.898809524,0.857142857,1.226190476,0.910714286,1.166666667,0.976190476,1.125,1.005952381,1.130952381,1.041666667,1.119047619,1.101190476,1.154761905,1.136904762,1.220238095,1.101190476,1.279761905,1.041666667,1.30952381,1.005952381,1.31547619,0.964285714,1.31547619,0.904761905,1.291666667,0.880952381,1.226190476,0.970238095,1.166666667,1.005952381,1.160714286,1.041666667,1.160714286,1.113095238,1.220238095,1.041666667,1.261904762,1.005952381,1.261904762,0.970238095,1.261904762,14
